Date,High,Low,Open,Close,Volume,Adj Close,Action
2011-01-04,240.5,232.0,239.0,234.9499969482422,17011.0,234.9499969482422,0
2011-01-05,237.89999389648438,230.0,234.10000610351562,233.0,11361.0,233.0,0
2011-01-06,236.85000610351562,232.10000610351562,233.60000610351562,233.0,8058.0,233.0,0
2011-01-07,235.5,230.3000030517578,232.5500030517578,230.6999969482422,12255.0,230.6999969482422,0
2011-01-10,235.14999389648438,230.5500030517578,231.1999969482422,231.25,10931.0,231.25,0
2011-01-11,236.6999969482422,230.85000610351562,231.25,234.6999969482422,12900.0,234.6999969482422,0
2011-01-12,244.5,235.6999969482422,236.39999389648438,240.60000610351562,21731.0,240.60000610351562,0
2011-01-13,241.1999969482422,236.60000610351562,240.35000610351562,237.5,13185.0,237.5,0
2011-01-14,239.14999389648438,231.5500030517578,238.0,234.60000610351562,0.0,234.60000610351562,0
2011-01-18,237.5,234.35000610351562,235.35000610351562,235.35000610351562,7379.0,235.35000610351562,0
2011-01-19,236.6999969482422,231.10000610351562,236.0,232.5,11268.0,232.5,0
2011-01-20,234.1999969482422,226.5,232.0500030517578,231.8000030517578,18825.0,231.8000030517578,0
2011-01-21,241.8000030517578,232.85000610351562,232.89999389648438,240.39999389648438,14990.0,240.39999389648438,0
2011-01-24,241.0,236.39999389648438,239.60000610351562,237.3000030517578,8147.0,237.3000030517578,0
2011-01-25,238.3000030517578,230.3000030517578,237.3000030517578,231.25,15458.0,231.25,0
2011-01-26,240.35000610351562,231.8000030517578,231.8000030517578,237.5,16062.0,237.5,0
2011-01-27,241.5,234.6999969482422,238.1999969482422,236.9499969482422,8651.0,236.9499969482422,0
2011-01-28,246.35000610351562,235.85000610351562,236.6999969482422,245.0,14200.0,245.0,0
2011-01-31,250.75,243.25,245.5,244.8000030517578,15770.0,244.8000030517578,0
2011-02-01,249.75,245.35000610351562,245.5500030517578,249.39999389648438,14137.0,249.39999389648438,0
2011-02-02,251.5,247.10000610351562,249.3000030517578,250.39999389648438,9858.0,250.39999389648438,0
2011-02-03,253.60000610351562,250.10000610351562,250.89999389648438,251.35000610351562,10386.0,251.35000610351562,0
2011-02-04,251.10000610351562,247.3000030517578,250.0,249.3000030517578,12894.0,249.3000030517578,0
2011-02-07,252.0,249.14999389648438,250.0500030517578,249.75,13217.0,249.75,0
2011-02-08,251.10000610351562,246.6999969482422,249.75,247.60000610351562,17808.0,247.60000610351562,0
2011-02-09,254.0500030517578,247.8000030517578,248.75,253.60000610351562,19258.0,253.60000610351562,0
2011-02-10,255.8000030517578,251.5,252.5,255.60000610351562,18293.0,255.60000610351562,0
2011-02-11,255.35000610351562,251.14999389648438,255.10000610351562,251.9499969482422,18135.0,251.9499969482422,0
2011-02-14,259.20001220703125,251.5,252.75,258.6499938964844,12242.0,258.6499938964844,0
2011-02-15,263.6499938964844,255.6999969482422,259.1000061035156,258.04998779296875,10053.0,258.04998779296875,0
2011-02-16,261.6000061035156,255.10000610351562,259.1000061035156,258.6499938964844,8696.0,258.6499938964844,0
2011-02-17,267.8500061035156,258.8500061035156,258.8500061035156,267.3500061035156,1266.0,267.3500061035156,0
2011-02-18,274.0,266.45001220703125,267.8500061035156,271.6499938964844,1266.0,271.6499938964844,0
2011-02-22,277.0,269.8999938964844,272.25,273.6000061035156,446.0,273.6000061035156,0
2011-02-23,274.75,268.0,274.3500061035156,268.75,366.0,268.75,0
2011-02-24,269.0,262.0,269.0,264.20001220703125,265.0,264.20001220703125,0
2011-02-25,267.6499938964844,264.79998779296875,265.3500061035156,267.70001220703125,290.0,267.70001220703125,0
2011-02-28,274.79998779296875,267.54998779296875,268.25,271.70001220703125,104.0,271.70001220703125,0
2011-03-01,274.8999938964844,265.54998779296875,273.70001220703125,269.29998779296875,314.0,269.29998779296875,0
2011-03-02,270.1499938964844,266.0,267.25,269.5,31.0,269.5,0
2011-03-03,274.45001220703125,268.6499938964844,269.04998779296875,274.5,48.0,274.5,0
2011-03-04,277.5,273.3500061035156,275.0,272.8999938964844,78.0,272.8999938964844,0
2011-03-07,281.6000061035156,275.0,275.0,280.95001220703125,55.0,280.95001220703125,0
2011-03-08,287.0,282.54998779296875,282.54998779296875,287.1499938964844,30.0,287.1499938964844,0
2011-03-09,294.70001220703125,289.0,289.0,294.3999938964844,56.0,294.3999938964844,0
2011-03-10,292.6499938964844,279.8500061035156,292.6499938964844,280.29998779296875,91.0,280.29998779296875,0
2011-03-11,279.29998779296875,273.75,279.29998779296875,273.70001220703125,16.0,273.70001220703125,0
2011-03-14,271.75,271.45001220703125,271.75,273.1499938964844,4.0,273.1499938964844,0
2011-03-15,271.0,261.6000061035156,270.20001220703125,262.45001220703125,33.0,262.45001220703125,0
2011-03-16,269.3500061035156,263.0,263.0,264.54998779296875,9.0,264.54998779296875,0
2011-03-17,274.70001220703125,269.1499938964844,269.1499938964844,271.3999938964844,16.0,271.3999938964844,0
2011-03-18,277.5,275.0,276.8500061035156,276.79998779296875,54.0,276.79998779296875,0
2011-03-21,278.29998779296875,278.29998779296875,278.29998779296875,275.75,8626.0,275.75,0
2011-03-22,277.70001220703125,268.1499938964844,277.04998779296875,273.45001220703125,11032.0,273.45001220703125,0
2011-03-23,275.3999938964844,268.3999938964844,274.25,268.6000061035156,8564.0,268.6000061035156,0
2011-03-24,268.95001220703125,260.54998779296875,268.3999938964844,265.79998779296875,8564.0,265.79998779296875,0
2011-03-25,270.0,266.1499938964844,267.1499938964844,268.6000061035156,7507.0,268.6000061035156,0
2011-03-28,269.70001220703125,263.04998779296875,269.6000061035156,263.95001220703125,9616.0,263.95001220703125,0
2011-03-29,264.0,257.79998779296875,263.95001220703125,261.45001220703125,13207.0,261.45001220703125,0
2011-03-30,265.70001220703125,259.1000061035156,262.5,264.79998779296875,10632.0,264.79998779296875,0
2011-03-31,267.3999938964844,262.04998779296875,265.3999938964844,264.1499938964844,9917.0,264.1499938964844,0
2011-04-01,266.25,258.79998779296875,265.5,259.8999938964844,14062.0,259.8999938964844,0
2011-04-04,261.0,255.64999389648438,260.04998779296875,256.04998779296875,12849.0,256.04998779296875,0
2011-04-05,269.95001220703125,254.0500030517578,255.10000610351562,268.25,19833.0,268.25,0
2011-04-06,269.3500061035156,264.25,268.1000061035156,265.1499938964844,11875.0,265.1499938964844,0
2011-04-07,275.8500061035156,265.1000061035156,265.20001220703125,272.79998779296875,20733.0,272.79998779296875,0
2011-04-08,278.5,272.1000061035156,272.79998779296875,274.95001220703125,14108.0,274.95001220703125,0
2011-04-11,276.8999938964844,269.8500061035156,273.70001220703125,274.6000061035156,17746.0,274.6000061035156,0
2011-04-12,275.70001220703125,270.20001220703125,272.20001220703125,273.79998779296875,16808.0,273.79998779296875,0
2011-04-13,282.04998779296875,272.3500061035156,273.25,280.70001220703125,17553.0,280.70001220703125,0
2011-04-14,285.0,279.1499938964844,280.70001220703125,282.3999938964844,11989.0,282.3999938964844,0
2011-04-15,288.6499938964844,282.3999938964844,283.5,288.1000061035156,5926.0,288.1000061035156,0
2011-04-18,290.20001220703125,282.79998779296875,288.45001220703125,284.45001220703125,13163.0,284.45001220703125,0
2011-04-19,291.6499938964844,283.3500061035156,284.8999938964844,291.20001220703125,9901.0,291.20001220703125,0
2011-04-20,298.5,291.3999938964844,292.1000061035156,294.3999938964844,1292.0,294.3999938964844,0
2011-04-21,295.70001220703125,291.20001220703125,294.79998779296875,291.29998779296875,0.0,291.29998779296875,0
2011-04-25,293.45001220703125,286.6000061035156,293.45001220703125,287.8999938964844,207.0,287.8999938964844,0
2011-04-26,297.0,284.5,286.70001220703125,294.95001220703125,230.0,294.95001220703125,0
2011-04-27,296.79998779296875,292.25,294.95001220703125,295.54998779296875,88.0,295.54998779296875,0
2011-04-28,301.04998779296875,295.79998779296875,298.1499938964844,298.6000061035156,132.0,298.6000061035156,0
2011-04-29,300.0,294.6000061035156,295.8999938964844,299.3500061035156,45.0,299.3500061035156,0
2011-05-02,305.3500061035156,298.3500061035156,298.3500061035156,304.54998779296875,31.0,304.54998779296875,0
2011-05-03,306.25,304.0,305.0,304.8999938964844,50.0,304.8999938964844,0
2011-05-04,305.3999938964844,291.79998779296875,305.29998779296875,293.75,61.0,293.75,0
2011-05-05,294.8999938964844,284.1499938964844,294.8500061035156,287.5,30.0,287.5,0
2011-05-06,293.5,287.0,287.54998779296875,287.04998779296875,19.0,287.04998779296875,0
2011-05-09,293.0,289.75,292.8500061035156,287.04998779296875,33.0,287.04998779296875,0
2011-05-10,290.25,283.75,290.25,281.70001220703125,41.0,281.70001220703125,0
2011-05-11,282.6499938964844,273.75,282.20001220703125,272.5,40.0,272.5,0
2011-05-12,275.95001220703125,271.1000061035156,273.25,273.95001220703125,20.0,273.95001220703125,0
2011-05-13,277.04998779296875,270.0,277.04998779296875,269.29998779296875,14.0,269.29998779296875,0
2011-05-16,269.0,263.6000061035156,269.0,264.0,31.0,264.0,0
2011-05-17,266.8500061035156,265.0,265.0,265.1000061035156,95.0,265.1000061035156,0
2011-05-18,268.0,268.0,268.0,268.45001220703125,10591.0,268.45001220703125,0
2011-05-19,271.5,262.45001220703125,270.3999938964844,263.70001220703125,15012.0,263.70001220703125,0
2011-05-20,267.95001220703125,258.6000061035156,265.0,259.1499938964844,13839.0,259.1499938964844,1
2011-05-23,264.6499938964844,258.8999938964844,259.1499938964844,262.54998779296875,8832.0,262.54998779296875,1
2011-05-24,265.5,260.70001220703125,263.3999938964844,261.20001220703125,10003.0,261.20001220703125,1
2011-05-25,269.45001220703125,259.0,261.3999938964844,264.8500061035156,12797.0,264.8500061035156,1
2011-05-26,267.5,262.1499938964844,266.8500061035156,265.6000061035156,11028.0,265.6000061035156,1
2011-05-27,270.29998779296875,262.3500061035156,266.8999938964844,263.70001220703125,0.0,263.70001220703125,1
2011-05-31,268.3999938964844,263.5,264.70001220703125,264.6000061035156,10428.0,264.6000061035156,1
2011-06-01,264.8999938964844,255.25,264.25,255.9499969482422,22557.0,255.9499969482422,1
2011-06-02,262.6499938964844,253.3000030517578,255.9499969482422,261.25,15345.0,261.25,1
2011-06-03,273.79998779296875,256.8500061035156,261.25,270.95001220703125,19647.0,270.95001220703125,1
2011-06-06,270.75,259.5,270.3500061035156,260.5,15161.0,260.5,1
2011-06-07,265.5,260.0,260.0,263.0,13391.0,263.0,1
2011-06-08,264.79998779296875,258.0,262.6000061035156,263.8500061035156,13732.0,263.8500061035156,1
2011-06-09,268.70001220703125,264.3999938964844,264.79998779296875,266.79998779296875,10450.0,266.79998779296875,1
2011-06-10,268.79998779296875,261.54998779296875,267.20001220703125,264.95001220703125,14477.0,264.95001220703125,1
2011-06-13,270.6499938964844,261.04998779296875,269.8999938964844,267.45001220703125,13277.0,267.45001220703125,1
2011-06-14,269.70001220703125,265.0,268.6499938964844,269.25,7767.0,269.25,1
2011-06-15,270.0,260.3500061035156,267.70001220703125,262.6499938964844,9603.0,262.6499938964844,1
2011-06-16,264.29998779296875,257.5,263.0,257.8999938964844,6258.0,257.8999938964844,1
2011-06-17,260.95001220703125,249.10000610351562,258.25,249.5500030517578,4909.0,249.5500030517578,1
2011-06-20,250.35000610351562,243.4499969482422,250.1999969482422,243.60000610351562,8411.0,243.60000610351562,1
2011-06-21,246.85000610351562,242.8000030517578,245.0,243.5,3426.0,243.5,1
2011-06-22,245.85000610351562,242.3000030517578,244.89999389648438,243.75,376.0,243.75,1
2011-06-23,250.6999969482422,239.64999389648438,244.14999389648438,247.6999969482422,447.0,247.6999969482422,1
2011-06-24,251.0,245.5,249.5500030517578,249.0,97.0,249.0,1
2011-06-27,250.89999389648438,249.10000610351562,250.1999969482422,250.14999389648438,74.0,250.14999389648438,1
2011-06-28,258.20001220703125,250.0,250.8000030517578,257.8999938964844,51.0,257.8999938964844,1
2011-06-29,260.1499938964844,254.0,258.8999938964844,260.25,99.0,260.25,1
2011-06-30,266.20001220703125,264.3999938964844,264.3999938964844,265.3500061035156,27.0,265.3500061035156,1
2011-07-01,264.3999938964844,261.1000061035156,263.20001220703125,263.45001220703125,0.0,263.45001220703125,1
2011-07-05,268.1499938964844,263.5,263.5,268.95001220703125,28.0,268.95001220703125,1
